id,name,price,oldPrice,imgLink,discountPercent,productLink,screenSize,resolution,operatingSystem,imageTechnology,processor,refreshRate,speakerPower,internetConnection,wirelessConnectivity,usbPorts,videoAudioInputPorts,manufacturer,manufacturedIn,releaseYear,warrantyPeriod,tiviType,hdr,soundTechnology,memory,voiceSearch,crawlDate
"138485","BRAVIA 8 Tivi OLED Sony 65 inch K-65XR80","","","https://www.nguyenkim.com/images/companies/_1/Tivi/xr80/smart-tivi-oled-sony-4k-65-inch-k-65xr80-vn3%20(2).jpg","0","https://www.nguyenkim.com/google-tivi-oled-sony-4k-65-inch-k-65xr80-vn3.html","65 inch","4K (UHD)","Google TV","Màn hình OLED 4K, XR Contrast Booster 15, XR Triluminos Pro, XR Clear Image, XR OLED Motion, VRR, ALLM dành riêng cho máy PS5, Hỗ trợ Dolby Vision, IMAX Enhanced, Netflix Adaptive Calibrated Mode,...","XR Processor","120 Hz","50W","Có","Có","2 cổng","4 cổng","Sony","Malaysia","N/A","24 tháng","Tivi OLED","HDR10/HLG/Dolby Vision","2.1 kênh, Acoustic Surface Audio+, 3D Surround Upscaling, 360 Spatial Sound Mapping, Acoustic Center Sync, Tương thích 360 Spatial Sound Personalizer, Hỗ trợ Dolby Atmos, DTS Digital Surround, S-Master Digital Amplifier, S-Force Front Surround,…","N/A","Tìm kiếm và điều khiển TV không cần remote bằng cách nói ""OK google + câu lệnh"" trực tiếp vào TV hoặc Tìm kiếm bằng giọng nói truyền thống bằng Remote",2024-10-28
"136128","Smart Tivi Samsung UA75DU8000KXXV","","","https://www.nguyenkim.com/images/companies/_1/tivi/samsung/du8000/smart-tivi-samsung-4k-75-inch-ua75du8000kxxv-min.jpg","0","https://www.nguyenkim.com/smart-tivi-samsung-4k-75-inch-ua75du8000kxxv.html","75 inch","4K (UHD)","Tizen","Dynamic Crystal Color, HDR, Công nghệ UHD Dimming, Contrast Enhancer, Motion Xcelerator","Crystal 4K","60 Hz","20W","1 cổng","Wifi 5","2 x USB-A","3 Micro HDMI","Samsung","Việt Nam","N/A","24 tháng","Smart Tivi","HDR10","Q symphony Next, Object Tracking Sound (OTS), Adaptive Sound","DDR 2G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-10-28
"135903","Google Tivi LED TCL 75P755 Pro","","","https://www.nguyenkim.com/images/companies/_1/tivi/TCL/google-tivi-led-tcl-4k-55-inch-55p755-6-min_1.jpg","0","https://www.nguyenkim.com/google-tivi-led-tcl-4k-75-inch-75p755-pro.html","75 inch","4K (UHD)","Google TV","HDR10+ Decoding, Dolby Vision","AIPQ Processor","60Hz/120Hz MEMC, 120 Hz DLG, 120Hz VRR Hz","(2x10)W + 15W","1 cổng","2.4GHz/5GHz","2 Cổng","4 Cổng","TCL","Việt Nam","N/A","24 Tháng","Google Tivi","HDR 10+","Dolby Atmos, DTS Vitual:X, DTS HD","N/A","Google Assistant - Remote có micro",2024-10-28
"136078","Tivi QLED Samsung QA85Q60DAKXXV","","","https://www.nguyenkim.com/images/companies/_1/tivi/samsung/q60d/smart-tivi-qled-samsung-4k-85-inch-qa85q60dakxxv-min.jpg","0","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-85-inch-qa85q60dakxxv.html","85 inch","4K (UHD)","Tizen","Công nghệ Quantum Dot, Công nghệ Quantum HDR, Dual LED, Công nghệ Supreme UHD Dimming, EyeComfort, Motion Xcelerator","Quantum Processor Lite 4K","60 Hz","20W","1 cổng","Wifi 5","2 x USB-A","3 cổng","Samsung","Việt Nam","N/A","24 tháng","Tivi QLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS), Adaptive Sound","DDR 2G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-10-28
"136043","Tivi QLED Samsung QA65Q80DAKXXV","","","https://www.nguyenkim.com/images/companies/_1/tivi/samsung/q80d/smart-tivi-qled-samsung-4k-65-inch-qa65q80dakxxv-min.jpg","0","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-65-inch-qa65q80dakxxv.html","65 inch","4K (UHD)","Tizen","Direct Full Array, Quantum Dot, HDR Brightness Optimizer, Quantum HDR+, Supreme UHD Dimming, Wide Viewing Angle, Motion Xcelerator","Bộ xử lý AI NQ4 thế hệ 2","120 Hz","40W","1 cổng","Wifi 5","2 x USB A","4 Cổng","Samsung","Việt Nam","N/A","24 tháng","Tivi QLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS) với Dolby Atmos, Active Voice Amplifier, Adaptive Sound Pro","DDR 2.5G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-10-28
"136048","Tivi QLED Samsung QA55Q80DAKXXV","","","https://www.nguyenkim.com/images/companies/_1/tivi/samsung/q80d/smart-tivi-qled-samsung-4k-55-inch-qa55q80dakxxv-min.jpg","0","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-55-inch-qa55q80dakxxv.html","55 inch","4K (UHD)","Tizen","Direct Full Array, Quantum Dot, HDR Brightness Optimizer, Quantum HDR+, Supreme UHD Dimming, Wide Viewing Angle, Motion Xcelerator","Bộ xử lý AI NQ4 thế hệ 2","120 Hz","40W","1 cổng","Wifi 5","2 x USB A","4 Cổng","Samsung","Việt Nam","N/A","24 tháng","Tivi QLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS) với Dolby Atmos, Active Voice Amplifier, Adaptive Sound Pro","DDR 2.5G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-10-28
"135873","Google Tivi QLED TCL 65C655","-22","","https://www.nguyenkim.com/images/companies/_1/tivi/TCL/google-tivi-qled-tcl-4k-65-inch-65c655-1-min.jpg","0","https://www.nguyenkim.com/google-tivi-qled-tcl-4k-65-inch-65c655.html","65 inch","4K (UHD)","Google TV","HDR10+ Decoding, Dolby Vision","AIPQ Pro Processor","60Hz/120Hz MEMC, 120 Hz DLG, 120Hz VRR Hz","(2x10)W + 15W","1 cổng","2.4GHz/5GHz","2 Cổng","4 Cổng","TCL","Việt Nam","N/A","24 Tháng","Tivi QLED","HDR 10+","Dolby Atmos, DTS Virtual X","N/A","Google Assistant - Remote có micro",2024-10-28
"136038","Tivi QLED Samsung QA75Q80DAKXXV","","","https://www.nguyenkim.com/images/companies/_1/tivi/samsung/q80d/smart-tivi-qled-samsung-4k-75-inch-qa75q80dakxxv-min.jpg","0","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-75-inch-qa75q80dakxxv.html","75 inch","4K (UHD)","Tizen","Direct Full Array, Quantum Dot, HDR Brightness Optimizer, Quantum HDR+, Supreme UHD Dimming, Wide Viewing Angle, Motion Xcelerator","Bộ xử lý AI NQ4 thế hệ 2","120 Hz","40W","1 cổng","Wifi 5","2 x USB A","4 Cổng","Samsung","Việt Nam","N/A","24 tháng","Tivi QLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS) với Dolby Atmos, Active Voice Amplifier, Adaptive Sound Pro","DDR 2.5G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-10-28
"136983","Smart Tivi LED LG 50UT8050PSB","","","https://www.nguyenkim.com/images/companies/_1/Tivi/LG/9050psb/smart-tivi-lg-4k-50-inch-50ut8050psb%20(1).jpg","0","https://www.nguyenkim.com/smart-tivi-lg-4k-50-inch-50ut8050psb.html","50 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","N/A","24 tháng","Smart Tivi","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","N/A","Tìm kiếm bằng giọng nói Tiếng Việt",2024-10-28
"132424","Google Tivi ULED Hisense 43U6K","","","https://www.nguyenkim.com/images/companies/_1/Content/Tivi/Hisense/U6K/Google-Tivi-ULED-Hisense-4K-U6K-h1.jpg","0","https://www.nguyenkim.com/google-tivi-hisense-4k-43-inch-43u6k.html","43 inch","4K (UHD)","Google TV","Quantum Dot Colour, Adaptive Light Sensor, Dolby Vision, HDR10, HDR10+ và HLG, Công nghệ Filmmaker Mode, Công nghệ Game Mode Plus, AI Sports Mode, AI Picture,…","Hi-View Engine","60 Hz","20W","Có","Có","2 Cổng","3 cổng","Hisense","Thái Lan","N/A","36 Tháng","Smart Tivi","HLG/HDR 10/Dolby Vision","Dolby Atmos","N/A","Có",2024-10-28
"123650","Tivi LED Samsung UA32T4202AKXXV","-10","","https://www.nguyenkim.com/images/companies/_1/tivi/samsung/smart-tivi-led-samsung-hd-32-inch-ua32t4202akxxv-min.jpg","0","https://www.nguyenkim.com/smart-tivi-led-samsung-hd-32-inch-ua32t4202akxxv.html","32 inch","HD (1366 x 768)","Tizen","Micro Dimming Pro, PurColor, Contrast Enhancer, Mega Contrast","N/A","N/A","10W","N/A","Wifi 4","1 Cổng","2 cổng","Samsung","Việt Nam","N/A","12 Tháng","Smart Tivi","HDR 10+","Dolby Digital Plus","N/A","N/A",2024-10-28
"137518","BRAVIA 7 Tivi Mini LED (QLED) Sony 75 inch K-75XR70","","","https://www.nguyenkim.com/images/companies/_1/Tivi/xr70/google-tivi-mini-led-sony-4k-65-inch-k-65xr70-vn3-2.jpg","0","https://www.nguyenkim.com/google-tivi-mini-led-sony-4k-75-inch-k-75xr70-vn3.html","75 inch","4K (UHD)","Google TV","XR Backlight Master Drive, XR Contrast Booster, XR Motion Clarity, XR Clear Image, XR Triluminos Pro, XR 4K Upscaling, Dolby Vision, IMAX Enhanced, Netflix Adaptive Calibrated Mode","Processor XR","120 Hz","40W","Có","Wifi, LAN (2,4 GHz/5 GHz)","2 (Bên cạnh)","4 cổng","Sony","Malaysia","N/A","24 Tháng","Tivi Mini LED","HDR10/HLG","Acoustic Multi-Audio, 3D Surround Upscaling, 360 Spatial Sound Mapping, Acoustic Center Sync, Dolby Atmos, DTS Digital Surround, S-Master Digital Amplifier, S-Force Front Surround","N/A","Tìm kiếm và điều khiển TV không cần remote bằng cách nói ""OK google + câu lệnh"" trực tiếp vào TV - Hoặc Tìm kiếm bằng giọng nói truyền thống bằng remote",2024-10-28
"138385","Google Tivi Hisense 65Q6N","","","https://www.nguyenkim.com/images/companies/_1/Tivi/hisense/Q6N/google-tivi-hisense-4k-65-inch-65q6n%20(1).jpg","0","https://www.nguyenkim.com/google-tivi-hisense-4k-65-inch-65q6n.html","65 inch","4K (UHD)","Google TV","Dolby vison, Quantum Dot, 4K AI Upscaler, Pixel Tuning, Depth Enhancer, Precision Colour-QD, AI Picture","MT9603EAATAC","60 Hz","20W","Có","2.4/5.0","2 cổng","HDMI 2.0*3","Hisense","Thái Lan","N/A","24 Tháng","Google Tivi","HDR10","Dolby Atmos","2GB+16GB","Google Assistant (tiếng Việt)",2024-10-28
"135430","Google Tivi Hisense 65A6500K","","","https://www.nguyenkim.com/images/companies/_1/Tivi/hisense/google-tivi-hisense-4k-65-inch-65a6500k-min.jpg","0","https://www.nguyenkim.com/google-tivi-hisense-4k-65-inch-65a6500k.html","65 inch","4K (UHD)","Google TV","Công nghệ xử lý hình ảnh Dynamic Backlight Control/VRR/MEMC; Công nghệ hình ảnh HDR10/Dolby Vision","MT9612IAATNC","60 Hz","20W","Có","2.4G + 5G/Bluetooth 5.1","2 Cổng","3 cổng","Hisense","Thái Lan","N/A","24 Tháng","Google Tivi","HDR10","Dolby Atmos","N/A","Tìm kiếm bằng giọng nói Tiếng Việt, Trợ lý ảo Google Assistant, Tìm kiếm bằng giọng nói không cần remote",2024-10-28
"136993","Smart Tivi LED LG 65UT8050PSB","-3","","https://www.nguyenkim.com/images/companies/_1/Tivi/LG/8050psb/smart-tivi-lg-4k-65-inch-65ut8050psb%20(1).jpg","0","https://www.nguyenkim.com/smart-tivi-lg-4k-65-inch-65ut8050psb.html","65 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","N/A","24 tháng","Smart Tivi","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","N/A","Tìm kiếm bằng giọng nói Tiếng Việt",2024-10-28
"136058","Tivi QLED Samsung QA75Q70DAKXXV","","","https://www.nguyenkim.com/images/companies/_1/tivi/samsung/Q70D/smart-tivi-qled-samsung-4k-75-inch-qa75q70dakxxv-min.jpg","0","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-75-inch-qa75q70dakxxv.html","75 inch","4K (UHD)","Tizen","Công nghệ Quantum Dot, Quantum HDR, Dual LED, Công nghệ Supreme UHD Dimming, Wide Viewing Angle, EyeComfort, Motion Xcelerator","Quantum Processor 4K","120 Hz","20W","1 cổng","Wifi 5","2 x USB A","4 Cổng","Samsung","Việt Nam","N/A","24 tháng","Tivi QLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS), Active Voice Amplifier, Adaptive Sound Pro","DDR 2.5G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-10-28
"137038","Smart Tivi NanoCell LG 75NANO81TSA","-9","","https://www.nguyenkim.com/images/companies/_1/tivi/LG/86tsa/smart-tivi-nanocell-lg-4k-75-inch-75nano81tsa%20(1).jpg","0","https://www.nguyenkim.com/smart-tivi-nanocell-lg-4k-75-inch-75nano81tsa.html","75 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","N/A","24 tháng","Tivi NanoCell","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","N/A","Tìm kiếm bằng giọng nói Tiếng Việt",2024-10-28
"136143","Smart Tivi Samsung UA50DU8000KXXV","","","https://www.nguyenkim.com/images/companies/_1/tivi/samsung/du8000/smart-tivi-samsung-4k-50-inch-ua50du8000kxxv-min.jpg","0","https://www.nguyenkim.com/smart-tivi-samsung-4k-50-inch-ua50du8000kxxv.html","50 inch","4K (UHD)","Tizen","Dynamic Crystal Color, HDR, Công nghệ UHD Dimming, Contrast Enhancer, Motion Xcelerator","Crystal 4K","60 Hz","20W","1 cổng","Wifi 5","2 x USB-A","3 Micro HDMI","Samsung","Việt Nam","N/A","24 tháng","Smart Tivi","HDR10","Q symphony Next, Object Tracking Sound (OTS), Adaptive Sound","DDR 2G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-10-28
"135390","Google Tivi QD-Mini LED TCL 55C755","","","https://www.nguyenkim.com/images/companies/_1/Tivi/TCL/google-tivi-qd-mini-led-tcl-4k-55c755-min.jpg","0","https://www.nguyenkim.com/google-tivi-qd-mini-led-tcl-4k-55c755.html","55 inch","4K (UHD)","Google TV","HDR10+, Dolby Vision IQ, Dolby Vision Gamming","AiPQ Gen 3","144Hz/240Hz DLG Hz","30W","1 cổng","Wi-Fi 5 (2.4G + 5G)","2 Cổng","4 Cổng","TCL","Việt Nam","N/A","24 Tháng","Tivi Mini LED","HDR 10+","Dolby Atmos , DTS Virtual: X","32GB","Tìm kiếm giọng nói trên YouTube bằng tiếng Việt, Google Assistant có tiếng Việt",2024-10-28
"137053","Smart Tivi QNED LG 50QNED80TSA","","","https://www.nguyenkim.com/images/companies/_1/tivi/LG/LG-1/tivi-lg-2.jpg","0","https://www.nguyenkim.com/smart-tivi-qned-lg-4k-50-inch-50qned80tsa.html","50 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","N/A","24 tháng","Tivi QNED","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","N/A","Tìm kiếm bằng giọng nói Tiếng Việt",2024-10-28
"137033","Smart Tivi NanoCell LG 65NANO81TSA","","","https://www.nguyenkim.com/images/companies/_1/tivi/LG/86tsa/smart-tivi-nanocell-lg-4k-65-inch-65nano81tsa%20(1).jpg","0","https://www.nguyenkim.com/smart-tivi-nanocell-lg-4k-65-inch-65nano81tsa.html","65 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","N/A","24 tháng","Tivi NanoCell","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","N/A","Tìm kiếm bằng giọng nói Tiếng Việt",2024-10-28
"135973","Tivi Neo QLED Samsung QA55QN90DAKXXV","","","https://www.nguyenkim.com/images/companies/_1/tivi/samsung/qn90d/tivi-samsung%20(1).jpg","0","https://www.nguyenkim.com/smart-tivi-neo-qled-samsung-4k-55-inch-qa55qn90dakxxv.html","55 inch","4K (UHD)","Tizen","AI Customization Mode, Expert Calibration, EyeComfort, Real Depth Enhancer Pro, Neo Quantum HDR++(50” Neo Quantum HDR), AI HDR Remastering, HDR Brightness Optimizer, Quantum Matrix Technology, Ultimate UHD Dimming, Ultra Viewing Angle, Anti Reflection,…","Bộ xử lý AI NQ4 thế hệ 2","144 Hz","60W","1 cổng","Wifi 5","2 x USB-A","4 Cổng","Samsung","Việt Nam","N/A","24 tháng","Tivi Neo QLED","HDR 10+","Adaptive Sound Pro, Object Tracking Sound Plus (OTS +) với Dolby Atmos, Active Voice Amplifier, Q symphony Next","DDR 2.5G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-10-28
"135988","Tivi Neo QLED Samsung QA65QN85DBKXXV","","","https://www.nguyenkim.com/images/companies/_1/tivi/samsung/qn85d/smart-tivi-neo-qled-samsung-4k-65-inch-qa65qn85dbkxxv-min.jpg","0","https://www.nguyenkim.com/smart-tivi-neo-qled-samsung-4k-65-inch-qa65qn85dbkxxv.html","65 inch","4K (UHD)","Tizen","AI Customization Mode, Real Depth Enhancer Pro, Neo Quantum HDR, AI HDR Remastering, HDR Brightness Optimizer, Quantum Matrix, Supreme UHD Dimming, Wide Viewing Angle, EyeComfort, Motion Xcelerator","Bộ xử lý AI NQ4 thế hệ 2","120 Hz","40W","1 cổng","Wifi 5","2 x USB A","4 Cổng","Samsung","Việt Nam","N/A","24 tháng","Tivi Neo QLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS) với Dolby Atmos, Active Voice Amplifier, Adaptive Sound Pro","DDR 2.5G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-10-28
"137108","Tivi OLED LG OLED55C4PSA","-3","","https://www.nguyenkim.com/images/companies/_1/tivi/LG/C4/smart-tivi-oled-lg-4k-55-inch-oled55c4psa%20(1).jpg","0","https://www.nguyenkim.com/smart-tivi-oled-lg-4k-55-inch-oled55c4psa.html","55 inch","4K (UHD)","webOS 24","10 chế độ (Trình hướng dẫn hình ảnh được cá nhân hóa, sống động, tiêu chuẩn, sinh thái, rạp chiếu phim, thể thao, trò chơi, nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối)), Dolby Vision","α9 AI Processor 4K Gen7","120 Hz","40W","1 cổng","Wifi 5","3 cổng","4 Cổng","LG","Indonesia","N/A","36 Tháng","Tivi OLED","HDR10/HLG","α9 AI Sound Pro (Virtual 9.1.2 Up-mix)","N/A","Tìm kiếm bằng giọng nói Tiếng Việt",2024-10-28
"136023","Tivi OLED Samsung QA65S90DAKXXV","-12","","https://www.nguyenkim.com/images/companies/_1/tivi/samsung/S90D/smart-tivi-oled-samsung-4k-65-inch-qa65s90dakxxv-min.jpg","0","https://www.nguyenkim.com/smart-tivi-oled-samsung-4k-65-inch-qa65s90dakxxv.html","65 inch","4K (UHD)","Tizen","Công nghệ OLED HDR+, Công nghệ OLED, Real Depth Enhancer, Ultra Viewing Angle, PANTONE Validated, Anti Reflection, EyeComfort, Motion Xcelerator","Bộ xử lý AI NQ4 thế hệ 2","144 Hz","40W","1 cổng","Wifi 5","3 x USB-A, 1 x USB-C","4 Cổng","Samsung","Việt Nam","N/A","24 tháng","Tivi OLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS) với Dolby Atmos, Active Voice Amplifier, Adaptive Sound Pro","DDR 2.5G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-10-28
"137133","Tivi OLED LG OLED55B4PSA","-4","","https://www.nguyenkim.com/images/companies/_1/tivi/LG/B4/smart-tivi-oled-lg-4k-55-inch-oled55b4psa%20(1).jpg","0","https://www.nguyenkim.com/smart-tivi-oled-lg-4k-55-inch-oled55b4psa.html","55 inch","4K (UHD)","webOS 24","10 chế độ (Trình hướng dẫn hình ảnh được cá nhân hóa, sống động, tiêu chuẩn, sinh thái, rạp chiếu phim, thể thao, trò chơi, nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối)), Dolby Vision","α8 AI Processor 4K","120 Hz","20W","1 cổng","Wifi 5","2 cổng (v 2.0)","4 Cổng","LG","Indonesia","N/A","36 Tháng","Tivi OLED","HDR10/HLG","α8 AI Sound Pro (Virtual 9.1.2 Up-mix)","N/A","Tìm kiếm bằng giọng nói Tiếng Việt",2024-10-28
"136118","Tivi QLED Samsung QA55LS03DAKXXV","","","https://www.nguyenkim.com/images/companies/_1/tivi/samsung/ls03d/smart-tivi-qled-samsung-4k-55-inch-qa55ls03dakxxv-min.jpg","0","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-55-inch-qa55ls03dakxxv.html","55 inch","4K (UHD)","Tizen","Chế độ ArtStream, Chế độ tranh nghệ thuật Art Mode, Matte Display với QLED, Công nghệ Quantum HDR, Dual LED, Công nghệ Supreme UHD Dimming, Wide Viewing Angle, EyeComfort, Motion Xcelerator","Quantum 4K","120 Hz","40W","1 cổng","Wifi 5","2 x USB-A","4 Micro HDMI","Samsung","Việt Nam","N/A","24 tháng","Lifestyle Tivi (Thiết kế đặc biệt)","HDR 10+","Q symphony Next, Object Tracking Sound (OTS) với Dolby Atmos, Active Voice Amplifier, Adaptive Sound Pro","DDR 2.5G, Flash 16G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-10-28
"136168","Smart Tivi Samsung UA75DU7700KXXV","","","https://www.nguyenkim.com/images/companies/_1/tivi/samsung/du7700/smart-tivi-samsung-4k-75-inch-ua75du7700kxxv-min.jpg","0","https://www.nguyenkim.com/smart-tivi-samsung-4k-75-inch-ua75du7700kxxv.html","75 inch","4K (UHD)","Tizen","Purcolor, HDR, Công nghệ UHD Dimming, Contrast Enhancer, Motion Xcelerator","Crystal 4K","60 Hz","20W","1 cổng","Wifi 5","1 x USB-A","3 Micro HDMI","Samsung","Việt Nam","N/A","24 tháng","Smart Tivi","HDR10","Q symphony Next, Object Tracking Sound Lite (OTS Lite), Adaptive Sound","DDR 2G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-10-28
"136028","Tivi OLED Samsung QA55S90DAKXXV","","","https://www.nguyenkim.com/images/companies/_1/tivi/samsung/S90D/smart-tivi-oled-samsung-4k-55-inch-qa55s90dakxxv-min.jpg","0","https://www.nguyenkim.com/smart-tivi-oled-samsung-4k-55-inch-qa55s90dakxxv.html","55 inch","4K (UHD)","Tizen","Công nghệ OLED HDR+, Công nghệ OLED, Real Depth Enhancer, Ultra Viewing Angle, PANTONE Validated, Anti Reflection, EyeComfort, Motion Xcelerator","Bộ xử lý AI NQ4 thế hệ 2","144 Hz","40W","1 cổng","Wifi 5","3 x USB-A, 1 x USB-C","4 Cổng","Samsung","Việt Nam","N/A","24 tháng","Tivi OLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS) với Dolby Atmos, Active Voice Amplifier, Adaptive Sound Pro","DDR 2.5G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-10-28
"128890","Google Tivi Sony KD-55X80L VN3","","","https://www.nguyenkim.com/images/companies/_1/Content/Tivi/SONY/X80L/Google-tivi-sony-4K-KD-X80L-series-h1.png","0","https://www.nguyenkim.com/google-tivi-sony-4k-55-inch-kd-55x80l-vn3.html","55 inch","4K(UHD)","Google TV","Dolby Vision, HDR10, HLG, Nâng cấp hình ảnh 4K X-Reality PRO, Tăng cường màu sắc Triluminos Pro, Làm mượt chuyển động XR Motion Clarity, Giảm độ trễ chơi game Auto Low Latency Mode (ALLM)","Bộ xử lý X1 4K HDR","60 Hz / 50 Hz","20W","Có","Có","2 Cổng","4 Cổng","Sony","Malaysia","N/A","24 Tháng","Google Tivi","HDR10/HLG/Dolby Vision","Hỗ trợ Dolby Atmos, DTS Digital Surround, S-Master Digital Amplifier, S-Force Front Surround, Tăng chất lượng âm thanh với loa X-Balanced, Cho phép tùy chọn âm thanh theo nội dung xem phim, ca nhạc, bóng đá…","N/A","Tìm kiếm và điều khiển TV không cần remote bằng cách nói ""OK google + câu lệnh"" trực tiếp vào TV - Hoặc Tìm kiếm bằng giọng nói truyền thống bằng remote",2024-10-28
"132432","Google Tivi ULED Hisense 55U6K","","","https://www.nguyenkim.com/images/companies/_1/Content/Tivi/Hisense/U6K/Google-Tivi-ULED-Hisense-4K-U6K-h1.jpg","0","https://www.nguyenkim.com/google-tivi-hisense-4k-55-inch-55u6k.html","55 inch","4K (UHD)","Google TV","Full Array Local Dimming, Quantum Dot Colour, Adaptive Light Sensor, Dolby Vision, HDR10, HDR10+ và HLG, Công nghệ Filmmaker Mode, Công nghệ Game Mode Plus, AI Sports Mode, AI Picture,…","Hi-View Engine","60 Hz","20W","Có","Có","2 Cổng","3 cổng","Hisense","Thái Lan","N/A","36 Tháng","Smart Tivi","HLG/HDR 10/Dolby Vision","Dolby Atmos","N/A","Có",2024-10-28
